Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM
tablesaw,tech.tablesaw,TableFilteringTest,13.0,0.0,2.0,2.0,0.07692307692307693,0.14285714285714285
tablesaw,tech.tablesaw,SortTest,36.0,0.0,4.0,4.0,0.5192307692307693,0.2857142857142857
tablesaw,tech.tablesaw,TestDataUtil,1.0,0.0,2.0,2.0,-0.0,0.0
tablesaw,tech.tablesaw,TestDataTest,1.0,0.0,2.0,1.0,0.0,0.0
tablesaw,tech.tablesaw,TableAssertions,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.selection,BitSetSelectionTest,325.0,0.0,26.0,26.0,0.0,1.0
tablesaw,tech.tablesaw.selection,SelectionTest,105.0,0.0,15.0,15.0,0.0,1.0
tablesaw,tech.tablesaw.selection,BitmapBackedSelection,201.0,0.0,7.0,5.0,0.7356321839080461,0.16666666666666666
tablesaw,tech.tablesaw.selection,Selection,153.0,0.0,18.0,18.0,0.0,-1.0
tablesaw,tech.tablesaw.selection,BitSetBackedSelection,201.0,0.0,7.0,4.0,0.7356321839080461,0.13333333333333333
tablesaw,tech.tablesaw.columns.strings,StringFiltersTest,69.0,0.0,4.0,4.0,0.6666666666666666,0.16
tablesaw,tech.tablesaw.columns.strings,StringPredicates,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.columns.strings,StringMapFunctions,528.0,0.0,33.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.strings,ByteDictionaryMap,941.0,556.0,15.0,7.0,0.9181084198385235,0.038461538461538464
tablesaw,tech.tablesaw.columns.strings,ByteDictionaryBuilder,10.0,5.0,1.0,1.0,0.8,0.0
tablesaw,tech.tablesaw.columns.strings,ShortDictionaryMap,950.0,574.0,15.0,7.0,0.9237472766884532,0.0
tablesaw,tech.tablesaw.columns.strings,ShortDictionaryBuilder,16.0,11.0,2.0,2.0,0.8611111111111112,0.2857142857142857
tablesaw,tech.tablesaw.columns.strings,NoKeysAvailableException,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.columns.strings,DictionaryMap,666.0,0.0,37.0,28.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.strings,StringColumnFormatter,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.columns.strings,StringParser,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.columns.strings,IntDictionaryMap,868.0,511.0,15.0,7.0,0.9195678271308524,0.04
tablesaw,tech.tablesaw.columns.strings,IntDictionaryBuilder,10.0,5.0,1.0,1.0,0.8,0.0
tablesaw,tech.tablesaw.columns.strings,StringData,630.0,0.0,36.0,34.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.strings,NullDictionaryMap,183.0,0.0,7.0,6.0,0.18181818181818182,0.17647058823529413
tablesaw,tech.tablesaw.columns.strings,TextualStringData,1314.0,1143.0,37.0,13.0,0.8888888888888888,0.23636363636363636
tablesaw,tech.tablesaw.columns.strings,StringFilters,561.0,0.0,34.0,7.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.strings,StringReduceUtils,3.0,0.0,3.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.strings,StringColumnType,15.0,0.0,6.0,5.0,1.0666666666666667,0.8333333333333334
tablesaw,tech.tablesaw.columns.numbers,NumberMapFunctionsTest,253.0,0.0,23.0,23.0,0.9545454545454546,0.9565217391304348
tablesaw,tech.tablesaw.columns.numbers,NumberFillersTest,15.0,0.0,6.0,6.0,0.0,1.0
tablesaw,tech.tablesaw.columns.numbers,NumberInterpolatorTest,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.columns.numbers,NumberFiltersTest,171.0,0.0,19.0,19.0,0.0,1.0
tablesaw,tech.tablesaw.columns.numbers,NumberRollingColumnTest,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.columns.numbers,NumberColumnFormatterTest,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.columns.numbers,ShortParser,9.0,3.0,3.0,2.0,0.4,0.3333333333333333
tablesaw,tech.tablesaw.columns.numbers,FloatColumnType,15.0,0.0,6.0,6.0,1.0666666666666667,1.0
tablesaw,tech.tablesaw.columns.numbers,NumberInterpolator,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.columns.numbers,NumberRollingColumn,78.0,0.0,13.0,13.0,0.0,1.0
tablesaw,tech.tablesaw.columns.numbers,IntColumnType,15.0,0.0,6.0,5.0,1.0666666666666667,0.8333333333333334
tablesaw,tech.tablesaw.columns.numbers,DoubleParser,15.0,0.0,6.0,3.0,0.0,0.5
tablesaw,tech.tablesaw.columns.numbers,NumberColumnFormatter,206.0,136.0,9.0,8.0,0.6739130434782609,0.3333333333333333
tablesaw,tech.tablesaw.columns.numbers,FloatParser,10.0,0.0,5.0,4.0,0.0,0.8
tablesaw,tech.tablesaw.columns.numbers,NumberPredicates,28.0,0.0,14.0,14.0,1.1428571428571428,-1.0
tablesaw,tech.tablesaw.columns.numbers,LongParser,9.0,3.0,3.0,1.0,0.4,0.0
tablesaw,tech.tablesaw.columns.numbers,DoubleColumnType,15.0,0.0,6.0,6.0,1.0666666666666667,1.0
tablesaw,tech.tablesaw.columns.numbers,NumberMapFunctions,990.0,0.0,45.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.numbers,Stats,137.0,103.0,2.0,1.0,0.8809523809523809,0.0
tablesaw,tech.tablesaw.columns.numbers,NumberFillers,6.0,0.0,4.0,4.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.numbers,NumberFilters,351.0,0.0,27.0,7.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.numbers,LongColumnType,21.0,0.0,7.0,6.0,1.0,0.8571428571428571
tablesaw,tech.tablesaw.columns.numbers,ShortColumnType,15.0,0.0,6.0,5.0,1.0666666666666667,0.8333333333333334
tablesaw,tech.tablesaw.columns.numbers,IntParser,9.0,3.0,3.0,1.0,0.4,0.0
tablesaw,tech.tablesaw.columns.instant,InstantParserTest,3.0,0.0,3.0,3.0,-0.0,0.0
tablesaw,tech.tablesaw.columns.instant,InstantColumnFormatter,7.0,0.0,2.0,2.0,0.14285714285714285,0.25
tablesaw,tech.tablesaw.columns.instant,InstantColumnType,15.0,0.0,6.0,5.0,1.0666666666666667,0.8333333333333334
tablesaw,tech.tablesaw.columns.instant,InstantParser,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
tablesaw,tech.tablesaw.columns.instant,InstantMapFunctions,45.0,0.0,10.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.instant,PackedInstant,153.0,0.0,18.0,6.0,0.0,0.3333333333333333
tablesaw,tech.tablesaw.columns.dates,DateFillersTest,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.columns.dates,DateFiltersTest,26.0,16.0,5.0,5.0,0.75,0.5555555555555556
tablesaw,tech.tablesaw.columns.dates,PackedLocalDateTest,253.0,0.0,23.0,23.0,0.0,1.0
tablesaw,tech.tablesaw.columns.dates,DateMapFunctionsTest,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.columns.dates,DateColumnType,15.0,0.0,6.0,5.0,1.0666666666666667,0.8333333333333334
tablesaw,tech.tablesaw.columns.dates,DateMapFunctions,630.0,0.0,36.0,5.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.dates,DateFillers,3.0,0.0,3.0,2.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.dates,DateParser,7.0,0.0,2.0,2.0,1.1363636363636362,0.3333333333333333
tablesaw,tech.tablesaw.columns.dates,DateFilters,1540.0,0.0,56.0,12.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.dates,PackedLocalDate,2346.0,0.0,69.0,7.0,0.9926470588235294,0.10144927536231885
tablesaw,tech.tablesaw.columns.dates,DateColumnFormatter,10.0,0.0,5.0,5.0,0.0,1.0
tablesaw,tech.tablesaw.columns.datetimes,PackedLocalDateTimeTest,66.0,0.0,12.0,12.0,0.0,1.0
tablesaw,tech.tablesaw.columns.datetimes,DateTimeMapFunctionsTest,0.0,0.0,1.0,1.0,0.5333333333333333,0.0
tablesaw,tech.tablesaw.columns.datetimes,DateTimeFiltersTest,35.0,25.0,6.0,6.0,0.7777777777777778,0.6
tablesaw,tech.tablesaw.columns.datetimes,DateTimeFillersTest,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.columns.datetimes,DateTimePredicates,0.0,0.0,0.0,0.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.datetimes,DateTimeColumnFormatter,0.0,0.0,1.0,1.0,0.25,0.0
tablesaw,tech.tablesaw.columns.datetimes,PackedLocalDateTime,1891.0,0.0,62.0,6.0,0.0,0.0967741935483871
tablesaw,tech.tablesaw.columns.datetimes,DateTimeFilters,1225.0,0.0,50.0,45.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.datetimes,DateTimeParser,7.0,4.0,3.0,3.0,1.125,0.6
tablesaw,tech.tablesaw.columns.datetimes,DateTimeColumnType,15.0,0.0,6.0,5.0,1.0666666666666667,0.8333333333333334
tablesaw,tech.tablesaw.columns.datetimes,DateTimeMapFunctions,496.0,0.0,32.0,21.0,0.0,-1.0
tablesaw,tech.tablesaw.columns,AbstractColumnTest,3.0,0.0,3.0,3.0,0.0,1.0
tablesaw,tech.tablesaw.columns,ColumnTest,414.0,393.0,24.0,24.0,0.9396551724137931,0.6
tablesaw,tech.tablesaw.columns,ColumnAppendTest,5.0,4.0,3.0,3.0,0.6666666666666666,0.75
tablesaw,tech.tablesaw.columns,Scenario,1.0,1.0,2.0,2.0,1.0,1.0
tablesaw,tech.tablesaw.columns,Column,3240.0,0.0,81.0,41.0,0.0,-1.0
tablesaw,tech.tablesaw.columns,ColumnFormatter,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.columns,AbstractColumnType,5.0,0.0,1.0,1.0,0.4444444444444445,0.0
tablesaw,tech.tablesaw.columns,AbstractColumnParser,76.0,74.0,11.0,11.0,0.9166666666666666,0.8461538461538461
tablesaw,tech.tablesaw.columns,SkipColumnType,10.0,0.0,5.0,5.0,1.0,0.6
tablesaw,tech.tablesaw.columns,DateAndTimePredicates,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.columns,TemporalColumnFormatter,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.columns,ColumnStats,0.0,0.0,0.0,0.0,0.0,-1.0
tablesaw,tech.tablesaw.columns,AbstractColumn,261.0,246.0,17.0,17.0,0.9239130434782609,0.7083333333333334
tablesaw,tech.tablesaw.columns.times,PackedLocalTimeTest,253.0,0.0,23.0,15.0,0.0,0.6521739130434783
tablesaw,tech.tablesaw.columns.times,TimeFillersTest,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.columns.times,LocalTimeFilterTest,169.0,13.0,2.0,2.0,0.6266666666666666,0.07692307692307693
tablesaw,tech.tablesaw.columns.times,TimeColumnFormatter,10.0,0.0,5.0,5.0,0.0,1.0
tablesaw,tech.tablesaw.columns.times,TimeColumnType,15.0,0.0,6.0,5.0,1.0666666666666667,0.8333333333333334
tablesaw,tech.tablesaw.columns.times,TimeFillers,3.0,0.0,3.0,2.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.times,TimeParser,4.0,2.0,2.0,2.0,1.1794871794871795,0.5
tablesaw,tech.tablesaw.columns.times,TimeFilters,325.0,0.0,26.0,11.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.times,PackedLocalTime,903.0,0.0,43.0,12.0,0.989010989010989,0.23255813953488372
tablesaw,tech.tablesaw.columns.times,TimeMapFunctions,595.0,0.0,35.0,3.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.booleans,BooleanFillersTest,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.columns.booleans,BooleanMapUtilsTest,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.columns.booleans,BooleanParser,10.0,0.0,5.0,5.0,0.875,0.8
tablesaw,tech.tablesaw.columns.booleans,BooleanColumnType,15.0,0.0,6.0,5.0,1.1333333333333333,0.8333333333333334
tablesaw,tech.tablesaw.columns.booleans,BooleanMapUtils,6.0,0.0,4.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.booleans,BitSetBooleanData,244.0,0.0,5.0,3.0,0.6606060606060606,0.08823529411764706
tablesaw,tech.tablesaw.columns.booleans,BitSetByteIterator,0.0,0.0,1.0,1.0,0.25,0.0
tablesaw,tech.tablesaw.columns.booleans,BooleanFilters,10.0,0.0,5.0,5.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.booleans,BooleanData,325.0,0.0,26.0,26.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.booleans,BooleanColumnUtils,0.0,0.0,2.0,2.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.booleans,BooleanFormatter,5.0,0.0,2.0,2.0,0.2,0.3333333333333333
tablesaw,tech.tablesaw.columns.booleans,BooleanFillers,3.0,0.0,3.0,2.0,0.0,-1.0
tablesaw,tech.tablesaw.io.fixed,FixedWidthWriterTest,0.0,0.0,3.0,3.0,0.75,0.0
tablesaw,tech.tablesaw.io.fixed,FixedWidthReaderTest,0.0,0.0,1.0,1.0,0.47619047619047616,0.0
tablesaw,tech.tablesaw.io.fixed,FixedWidthWriteOptionsTest,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.io.fixed,FixedWidthWriter,28.0,0.0,8.0,2.0,1.0,0.25
tablesaw,tech.tablesaw.io.fixed,FixedWidthWriteOptions,1368.0,1305.0,33.0,32.0,0.9905660377358491,0.2037037037037037
tablesaw,tech.tablesaw.io.fixed,Builder,325.0,325.0,26.0,26.0,1.0,1.0
tablesaw,tech.tablesaw.io.fixed,FixedWidthReadOptions,963.0,936.0,36.0,36.0,0.9872159090909091,0.6222222222222222
tablesaw,tech.tablesaw.io.fixed,Builder,434.0,433.0,29.0,29.0,0.9956896551724138,0.9666666666666667
tablesaw,tech.tablesaw.io.fixed,FixedWidthReader,45.0,0.0,10.0,3.0,1.0,0.3
tablesaw,tech.tablesaw.io,ColumnTypeDetectorTest,1.0,0.0,2.0,2.0,1.0,1.0
tablesaw,tech.tablesaw.io,TypeUtilsTest,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.io,FileReaderTest,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.io,DataFrameWriterTest,0.0,0.0,3.0,3.0,0.6666666666666666,0.0
tablesaw,tech.tablesaw.io,SourceTest,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.io,DataFrameReaderTest,35.0,34.0,8.0,3.0,0.875,0.3333333333333333
tablesaw,tech.tablesaw.io,WriteOptions,0.0,0.0,3.0,3.0,0.8,0.0
tablesaw,tech.tablesaw.io,Builder,0.0,0.0,1.0,1.0,0.5,0.0
tablesaw,tech.tablesaw.io,Destination,1.0,0.0,1.0,1.0,0.2,0.0
tablesaw,tech.tablesaw.io,ReadOptions,1016.0,904.0,24.0,24.0,0.9810360777058279,0.125
tablesaw,tech.tablesaw.io,Builder,318.0,285.0,13.0,13.0,0.9702797202797202,0.48148148148148145
tablesaw,tech.tablesaw.io,ColumnTypeReadOptions,10.0,0.0,6.0,6.0,1.25,-1.0
tablesaw,tech.tablesaw.io,ByIdxColumnTypeReadOptions,7.0,4.0,3.0,3.0,0.5,0.6
tablesaw,tech.tablesaw.io,ByNameMapColumnTypeReadOptions,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.io,CompleteFunctionColumnTypeReadOptions,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
tablesaw,tech.tablesaw.io,PartialFunctionColumnTypeReadOptions,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.io,FileReader,75.0,72.0,11.0,5.0,0.9444444444444445,0.38461538461538464
tablesaw,tech.tablesaw.io,RuntimeIOException,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.io,DataFrameWriter,11.0,0.0,2.0,2.0,0.3181818181818182,0.16666666666666666
tablesaw,tech.tablesaw.io,AddCellToColumnException,5.0,0.0,1.0,1.0,0.72,0.0
tablesaw,tech.tablesaw.io,ReaderRegistry,12.0,9.0,3.0,3.0,0.8,0.5
tablesaw,tech.tablesaw.io,DataReader,1.0,0.0,2.0,2.0,0.0,-1.0
tablesaw,tech.tablesaw.io,TableBuildingUtils,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.io,ColumnTypeDetector,18.0,15.0,5.0,1.0,1.0,0.0
tablesaw,tech.tablesaw.io,TypeUtils,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.io,Source,71.0,22.0,5.0,4.0,0.6166666666666667,0.25
tablesaw,tech.tablesaw.io,DataWriter,1.0,0.0,2.0,2.0,0.0,-1.0
tablesaw,tech.tablesaw.io,ColumnIndexOutOfBoundsException,2.0,0.0,1.0,1.0,0.7777777777777777,0.0
tablesaw,tech.tablesaw.io,DataFrameReader,266.0,256.0,20.0,8.0,0.8260869565217391,0.3333333333333333
tablesaw,tech.tablesaw.io,WriterRegistry,4.0,2.0,2.0,2.0,0.6666666666666666,0.5
tablesaw,tech.tablesaw.io.jdbc,SqlResultSetReaderTest,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.io.jdbc,SqlResultSetReader,10.0,0.0,5.0,3.0,0.75,0.4
tablesaw,tech.tablesaw.io.csv,CsvReaderTest,1759.0,1748.0,55.0,55.0,0.923728813559322,0.7166666666666667
tablesaw,tech.tablesaw.io.csv,CsvWriterTest,171.0,0.0,19.0,19.0,0.0,1.0
tablesaw,tech.tablesaw.io.csv,CsvWriteOptionsTest,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.io.csv,UnicodeBomHandlingTest,4.0,2.0,2.0,2.0,0.9333333333333332,0.5
tablesaw,tech.tablesaw.io.csv,BOM,1.0,0.0,1.0,1.0,0.8333333333333334,0.0
tablesaw,tech.tablesaw.io.csv,CsvWriteOptions,563.0,531.0,24.0,23.0,0.9852941176470589,0.34285714285714286
tablesaw,tech.tablesaw.io.csv,Builder,120.0,120.0,18.0,18.0,1.011111111111111,1.0
tablesaw,tech.tablesaw.io.csv,CsvReader,45.0,0.0,10.0,3.0,1.0,0.3
tablesaw,tech.tablesaw.io.csv,CsvWriter,15.0,0.0,6.0,3.0,1.0,0.5
tablesaw,tech.tablesaw.io.csv,CsvReadOptions,1429.0,1373.0,46.0,46.0,0.9722222222222222,0.6909090909090909
tablesaw,tech.tablesaw.io.csv,Builder,496.0,496.0,32.0,32.0,1.0,1.0
tablesaw,tech.tablesaw.io.string,DataFramePrinterTest,21.0,0.0,7.0,7.0,0.0,1.0
tablesaw,tech.tablesaw.io.string,DataFramePrinter,43.0,41.0,8.0,2.0,0.925925925925926,0.2
tablesaw,tech.tablesaw.perf,BooleanColumnPerf,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.perf,Runner,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.perf,JoinPerfTest,6.0,6.0,4.0,3.0,1.0,0.75
tablesaw,tech.tablesaw.perf,Runner,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.perf,TimeDependentFilteringTest,15.0,15.0,6.0,2.0,1.0,0.3333333333333333
tablesaw,tech.tablesaw.perf,IndependentResult,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.perf,DataFrameJoinerPerformanceTest,55.0,0.0,11.0,7.0,0.7666666666666666,0.0
tablesaw,tech.tablesaw.perf,SearchPerformanceTest,10.0,0.0,5.0,1.0,0.85,0.0
tablesaw,tech.tablesaw.perf,RowPerformanceTest,6.0,0.0,4.0,1.0,0.8333333333333334,0.0
tablesaw,tech.tablesaw.index,DoubleIndexTest,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.index,IntIndexTest,0.0,0.0,1.0,1.0,0.5,0.0
tablesaw,tech.tablesaw.index,LongIndexTest,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.index,LongIndex,132.0,111.0,12.0,11.0,0.6470588235294118,0.6111111111111112
tablesaw,tech.tablesaw.index,StringIndex,2.0,1.0,2.0,1.0,0.5,0.0
tablesaw,tech.tablesaw.index,ByteIndex,6.0,0.0,2.0,1.0,0.16666666666666666,0.0
tablesaw,tech.tablesaw.index,IntIndex,143.0,115.0,12.0,11.0,0.6111111111111112,0.5789473684210527
tablesaw,tech.tablesaw.index,FloatIndex,6.0,0.0,2.0,1.0,0.16666666666666666,0.0
tablesaw,tech.tablesaw.index,DoubleIndex,6.0,0.0,2.0,1.0,0.16666666666666666,0.0
tablesaw,tech.tablesaw.index,ShortIndex,6.0,0.0,2.0,1.0,0.16666666666666666,0.0
tablesaw,tech.tablesaw.index,Index,0.0,0.0,0.0,0.0,0.0,-1.0
tablesaw,tech.tablesaw.aggregate,PivotTableTest,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.aggregate,AggregateFunctionsTest,195.0,90.0,11.0,11.0,0.4166666666666667,0.44
tablesaw,tech.tablesaw.aggregate,CrossTabTest,15.0,0.0,6.0,6.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,StringAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,AnyIntAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,NumericAggregateFunction,3.0,0.0,3.0,3.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,TimeAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,AggregateFunction,12.0,9.0,4.0,4.0,0.6,0.6666666666666666
tablesaw,tech.tablesaw.aggregate,DateAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,BooleanIntAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,Summarizer,85.0,0.0,6.0,1.0,0.6754385964912281,0.0
tablesaw,tech.tablesaw.aggregate,PivotTable,3.0,0.0,3.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.aggregate,BooleanDoubleAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,CrossTab,78.0,0.0,13.0,3.0,0.75,0.23076923076923078
tablesaw,tech.tablesaw.aggregate,BooleanAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,InstantAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,AggregateFunctions,1176.0,0.0,49.0,26.0,1.0089962121212122,0.3877551020408163
tablesaw,tech.tablesaw.aggregate,DateTimeAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.table,TableSliceGroupTest,9.0,0.0,2.0,2.0,0.3888888888888889,0.2
tablesaw,tech.tablesaw.table,SliceBugTests,5.0,4.0,3.0,1.0,0.6666666666666666,0.0
tablesaw,tech.tablesaw.table,TableTransposeTest,78.0,0.0,13.0,13.0,-0.0,0.0
tablesaw,tech.tablesaw.table,TableSummaryTest,3.0,0.0,3.0,3.0,0.5,0.6666666666666666
tablesaw,tech.tablesaw.table,TableSliceTest,29.0,0.0,2.0,2.0,0.034482758620689655,0.06666666666666667
tablesaw,tech.tablesaw.table,RollingColumnTest,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.table,TableSlice,271.0,107.0,5.0,4.0,0.7517241379310345,0.13333333333333333
tablesaw,tech.tablesaw.table,TableSliceGroup,108.0,80.0,7.0,3.0,0.8625,0.17647058823529413
tablesaw,tech.tablesaw.table,RollingColumn,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.table,Relation,2926.0,0.0,77.0,30.0,0.0,0.38961038961038963
tablesaw,tech.tablesaw.table,StandardTableSliceGroup,33.0,30.0,7.0,6.0,0.75,0.5555555555555556
tablesaw,tech.tablesaw.table,ByteArray,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.table,SelectionTableSliceGroup,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
tablesaw,tech.tablesaw.filtering,DeferredColumnTest,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,DeferredDateTimeColumn,1176.0,0.0,49.0,49.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,BooleanFilterSpec,3.0,0.0,3.0,3.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,DateTimeFilterSpec,91.0,0.0,14.0,14.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,Or,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.filtering,DeferredColumn,5.0,4.0,3.0,3.0,0.6666666666666666,0.75
tablesaw,tech.tablesaw.filtering,DateAndDateTimeFilterSpec,435.0,0.0,30.0,30.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,DeferredTimeColumn,105.0,0.0,15.0,15.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,TimeOnlyFilterSpec,45.0,0.0,10.0,10.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,TimeAndDateTimeFilterSpec,6.0,0.0,4.0,4.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,DeferredDateColumn,820.0,0.0,41.0,41.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,DeferredBooleanColumn,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,DeferredStringColumn,276.0,0.0,24.0,24.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,DateOnlyFilterSpec,45.0,0.0,10.0,10.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,DeferredInstantColumn,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,Not,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.filtering,NumberFilterSpec,190.0,0.0,20.0,20.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,InstantFilterSpec,3.0,0.0,3.0,3.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,DeferredNumberColumn,210.0,0.0,21.0,21.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,StringFilterSpec,253.0,0.0,23.0,23.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,FilterSpec,1.0,0.0,2.0,2.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,And,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.api,QuerySupportTest,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.api,StringColumnTest,2380.0,2275.0,57.0,57.0,0.8,0.8028169014084507
tablesaw,tech.tablesaw.api,FloatColumnTest,18.0,15.0,6.0,6.0,0.9166666666666666,0.7142857142857143
tablesaw,tech.tablesaw.api,LongColumnTest,0.0,0.0,2.0,2.0,0.75,0.0
tablesaw,tech.tablesaw.api,DoubleColumnTest,28.0,0.0,8.0,8.0,0.0,1.0
tablesaw,tech.tablesaw.api,InstantColumnTest,35.0,15.0,7.0,7.0,0.888888888888889,0.36363636363636365
tablesaw,tech.tablesaw.api,CustomParser,3.0,3.0,3.0,3.0,1.0,1.0
